id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm
36573689,247343926,Support-Agent,Long Beach,33.77434,-118.19385,Entire home/apt,132,1,53,7,113,30
7.96472E+17,253105222,Sonder (Los Angeles),Santa Monica,34.01660442,-118.4979436,Private room,415,1,0,30,362,0
53706706,159480876,Urbanlux,West Los Angeles,34.0555,-118.42491,Entire home/apt,185,31,2,68,364,1
5.79124E+17,23115639,Stella,Hermosa Beach,33.8713,-118.40455,Entire home/apt,408,1,46,2,230,46
24474577,2371184,Susann,Santa Monica,34.01597,-118.48393,Entire home/apt,398,4,47,2,155,11
17152840,115348464,Danielle,Venice,33.99212,-118.46397,Entire home/apt,175,30,11,1,236,4
46140083,343003932,James,Santa Monica,34.009808,-118.493454,Private room,325,1,24,15,360,11
22012342,159480876,Urbanlux,West Los Angeles,34.05559,-118.42521,Entire home/apt,174,31,4,68,334,2
8.13796E+17,293255806,Richard,Hollywood,34.09469,-118.34461,Entire home/apt,170,2,2,9,347,2
39412879,302370337,Cal Mar Hotel Suites,Santa Monica,34.01868,-118.50199,Private room,369,1,0,9,0,0
8.01081E+17,54809799,Jane,Hermosa Beach,33.87537996,-118.4068676,Entire home/apt,175,21,1,2,141,1
53780613,642607,Mihai,Venice,34.00418,-118.4659,Entire home/apt,400,5,31,1,335,24
15549795,53331260,Don,Venice,33.99025,-118.46705,Entire home/apt,125,30,27,3,250,0
28689194,137877395,Nina,Santa Monica,34.02342,-118.49122,Entire home/apt,136,31,14,63,157,3
44381582,9793740,Catherine,Long Beach,33.777744,-118.164131,Entire home/apt,183,3,30,2,45,21
48201254,373070765,Kathryn,Hermosa Beach,33.8743,-118.40481,Entire home/apt,325,4,31,3,320,14
7.61632E+17,159480876,Urbanlux,West Los Angeles,34.0550361,-118.425934,Entire home/apt,184,31,1,68,363,1
42978380,342177474,Michelle,Hermosa Beach,33.87015,-118.40333,Entire home/apt,185,1,109,1,177,29
2182456,2622454,Mary,Hollywood,34.10207,-118.32771,Private room,65,30,365,10,354,3
5.80629E+17,137877395,Nina,Santa Monica,34.02785,-118.49966,Entire home/apt,200,31,1,63,364,1
8.2896E+17,82979950,BRU Vacation Rentals,Venice,33.97957761,-118.4631886,Entire home/apt,204,2,2,5,312,2
23040837,338793155,Julie,Valley Village,34.17008,-118.41217,Entire home/apt,137,2,201,2,317,35
6338166,25326961,Alba & Mike,Venice,33.98594,-118.46818,Entire home/apt,80,31,40,55,271,7
7.69695E+17,79399428,Hayk,Burbank,34.18157,-118.34447,Entire home/apt,103,5,1,5,353,1
50503197,185588876,Linda,Gardena,33.88062,-118.31083,Private room,42,30,5,3,220,2
50577927,185588876,Linda,Gardena,33.880981,-118.311928,Private room,59,30,3,3,320,1
7.92409E+17,100985891,Rebecca,Gardena,33.90119942,-118.3025501,Private room,36,7,0,20,87,0
13361766,65615809,Carla,Venice,33.97857,-118.46453,Entire home/apt,150,30,27,2,330,2
7.88679E+17,435278636,Jonathan,Canoga Park,34.20727878,-118.6141566,Entire home/apt,209,30,1,5,152,1
30796835,2410,Daryl,Gardena,33.9072,-118.32038,Entire home/apt,300,1,0,1,179,0
6.93629E+17,422587588,Emmaneul,Gardena,33.88,-118.3027,Private room,68,1,21,1,334,21
24826872,10621432,Sharon,West Hills,34.21199,-118.62483,Entire home/apt,300,30,1,1,89,0
4351047,11263829,Ling And David,Unincorporated Santa Monica Mountains,34.05056,-118.64333,Entire home/apt,404,5,282,3,251,47
6.56413E+17,9645266,Sammy,Sierra Madre,34.16125,-118.04887,Private room,94,1,51,1,157,51
8.02363E+17,115377318,Manuel,East Los Angeles,34.0558433,-118.1730244,Entire home/apt,95,1,10,9,282,10
51457770,414899310,Ying,Rosemead,34.06263,-118.10361,Private room,101,1,16,14,363,2
6.29834E+17,159480876,Urbanlux,Hollywood,34.096756,-118.347015,Entire home/apt,136,31,1,68,359,1
8.02927E+17,128370633,Maka,Santa Monica,34.018437,-118.4969627,Entire home/apt,227,1,9,7,351,9
51586546,414899310,Ying,Rosemead,34.06231,-118.10553,Private room,118,1,1,14,311,1
14828008,25326961,Alba & Mike,Venice,33.98253,-118.46961,Entire home/apt,101,31,21,55,239,4
7.61752E+17,337327221,Ana,East Los Angeles,34.04736638,-118.1836108,Private room,73,2,13,1,311,13
7.82614E+17,10617613,Jen,Sierra Madre,34.16294,-118.05609,Private room,58,2,2,2,50,2
8.16161E+17,80570814,Joe,Covina,34.09668623,-117.8482913,Entire home/apt,261,3,0,18,360,0
7.01497E+17,179178221,Zihao,Covina,34.08025,-117.85845,Entire home/apt,219,2,24,3,46,24
45485893,27798046,Rentsupervisor,Santa Monica,34.01252,-118.49158,Entire home/apt,367,2,58,10,87,11
54018058,22847065,Amanda,Venice,33.99827,-118.4762,Entire home/apt,175,30,0,4,365,0
50709068,60091322,Susan,Culver City,33.99096,-118.43095,Private room,105,2,70,1,238,35
3012152,8331330,Miri,Santa Monica,34.00959,-118.49415,Entire home/apt,145,31,7,12,50,2
7.91345E+17,205333524,Alex,Hollywood,34.09484018,-118.3459254,Entire home/apt,144,2,3,45,338,3
53190240,191731308,Jeffrey,Koreatown,34.06524,-118.29793,Entire home/apt,99,30,0,1,365,0
8.36376E+17,54499434,Elena,Glendora,34.1234463,-117.8628508,Entire home/apt,96,1,0,2,356,0
48923390,394603363,S & Y,Charter Oak,34.10272,-117.84112,Entire home/apt,94,2,92,2,50,37
31021784,231696428,Sean,Glendora,34.13619,-117.8563,Entire home/apt,183,2,152,1,324,53
17807327,121700442,Yazeed,Hollywood,34.09557,-118.34252,Entire home/apt,85,30,162,1,365,2
6.98727E+17,381865638,Elbiss,Glendora,34.13818,-117.87096,Entire home/apt,236,2,24,1,104,24
53361005,411105192,Ethan,Venice,33.997726,-118.476402,Entire home/apt,89,30,3,12,365,3
33681955,58794937,Andrés,East Los Angeles,34.0346,-118.18237,Private room,60,2,101,1,12,39
868801,4577233,Linda,Santa Monica,34.01099,-118.47314,Entire home/apt,150,4,243,1,62,25
38674010,10834823,Guillermo,Venice,33.99233,-118.47711,Entire home/apt,180,3,84,1,81,0
32641804,203245937,Laura,Arcadia,34.16504,-118.03419,Private room,60,28,244,1,34,49
28965854,211631229,Tony,Valley Village,34.1718,-118.40251,Entire home/apt,65,30,24,6,36,1
527222,2590924,Hamid,Santa Monica,34.03269,-118.49377,Entire home/apt,169,30,5,3,364,0
14217330,86353615,Donna,Santa Monica,34.00613,-118.47522,Entire home/apt,164,1,620,1,202,111
948999,3059666,Jean,Long Beach,33.83315,-118.18019,Private room,83,1,118,5,67,12
617321,3059666,Jean,Long Beach,33.83361,-118.18018,Private room,90,1,61,5,78,10
7.82164E+17,40136020,Melodie,Santa Monica,34.00401,-118.47802,Entire home/apt,132,1,16,1,195,16
6.48463E+17,461888643,Magaly,Lakewood,33.83582,-118.15237,Entire home/apt,185,2,26,1,191,26
6.80524E+17,469109719,Adena,Long Beach,33.83965,-118.18868,Private room,65,3,14,7,245,14
538867,2590924,Hamid,Santa Monica,34.03269,-118.49377,Entire home/apt,209,30,4,3,364,0
6.71199E+17,28025724,Agustin,Larchmont,34.07857,-118.3114,Entire home/apt,111,30,0,2,178,0
5.73497E+17,312464632,Hizkia,Lakewood,33.84577,-118.16187,Entire home/apt,195,4,27,3,298,27
7.71278E+17,440100712,Kami,Lakewood,33.83506,-118.16349,Entire home/apt,94,2,6,7,321,6
44505825,146927928,Samantha,Santa Monica,33.99736,-118.47994,Entire home/apt,124,30,4,2,354,2
3292367,16586625,Steve,Hollywood,34.10332,-118.34117,Entire home/apt,60,31,143,2,214,3
8.08695E+17,40892572,Todd,Long Beach,33.82165103,-118.2002326,Private room,50,1,3,4,362,3
51639256,266379705,Marie,Venice,34.00093,-118.47145,Entire home/apt,162,30,1,21,0,0
45772989,2694608,Elizabeth,Venice,33.99773,-118.46707,Entire home/apt,339,30,8,1,148,3
6.47145E+17,405422823,Veronica,Sierra Madre,34.17248,-118.04374,Entire home/apt,299,30,0,1,358,0
51322095,1708167,David,Monrovia,34.16566,-117.99357,Entire home/apt,98,3,1,1,335,0
8.17657E+17,11233192,Marla,Long Beach,33.7891299,-118.1864474,Entire home/apt,99,31,0,1,125,0
32666730,115377318,Manuel,East Los Angeles,34.0559,-118.17765,Entire home/apt,75,1,297,9,327,87
45180321,27798046,Rentsupervisor,Santa Monica,34.00991,-118.48672,Entire home/apt,353,2,51,10,66,12
17123327,67531283,Paul,Santa Monica,34.00316,-118.48276,Entire home/apt,250,1,276,1,73,79
23963006,82356430,Indigo,Santa Monica,34.00264,-118.47682,Entire home/apt,190,4,33,3,29,0
7.47369E+17,84998903,Macy,Long Beach,33.86116,-118.14879,Entire home/apt,327,2,2,1,166,2
21386986,21944524,Lea,Monrovia,34.1642,-118.0049,Entire home/apt,80,1,238,2,313,44
6.06687E+17,282283177,Nina,Monterey Park,34.06676,-118.11652,Private room,59,1,26,7,127,26
7.64718E+17,389839387,Wissk Inc,Hollywood,34.08575,-118.31407,Entire home/apt,339,30,0,3,225,0
31471256,121171466,Donald,East Los Angeles,34.031,-118.18379,Entire home/apt,95,1,365,1,277,71
40354571,20128207,Diego,East Los Angeles,34.02639,-118.18404,Entire home/apt,83,2,85,1,17,47
8.06158E+17,183390316,Robyn,Long Beach,33.85420898,-118.1756156,Entire home/apt,113,2,6,2,56,6
27407415,137877395,Nina,Santa Monica,34.0242,-118.4916,Entire home/apt,110,31,7,63,157,3
1851496,9238134,Karen,Venice,33.99577,-118.47864,Entire home/apt,375,30,32,1,342,1
34180848,8402388,Jessica,East Pasadena,34.13715,-118.08193,Entire home/apt,133,10,3,7,364,2
40928797,64994471,Rebecca,Long Beach,33.82202,-118.17853,Entire home/apt,183,2,28,1,126,12
54295243,263117271,Zev & Melissa,Long Beach,33.82293,-118.17875,Entire home/apt,167,30,30,6,364,30
51985237,196899523,Paulina,East Los Angeles,34.05857,-118.18726,Entire home/apt,235,14,47,5,140,33
14980501,86003875,Marty,Venice,33.99998,-118.4723,Entire home/apt,90,30,217,1,341,3
48663718,4456665,Eric,Long Beach,33.83606,-118.18708,Entire home/apt,133,4,62,1,296,43
43310846,39621872,Ryan,Santa Monica,34.00873,-118.48605,Entire home/apt,152,30,9,1,125,5
22778439,81217478,Rani,Long Beach,33.82504,-118.17559,Entire home/apt,200,2,243,2,160,46
5.57329E+17,444059430,Karina & Brian,Santa Monica,34.00859,-118.48107,Entire home/apt,295,2,57,2,226,57
6.45041E+17,459569185,Karen,Valley Village,34.16484,-118.40678,Entire home/apt,399,3,13,1,342,13
18584994,115396687,Robyn,Long Beach,33.81986,-118.18309,Entire home/apt,90,31,58,1,341,1
11847711,10037263,James,Larchmont,34.07792,-118.31724,Entire home/apt,100,30,27,2,0,0
34872257,3059666,Jean,Long Beach,33.83233,-118.18132,Entire home/apt,67,31,59,5,133,2
15843519,71962085,Charles,Sierra Madre,34.16699,-118.06366,Entire home/apt,190,2,204,1,362,26
6.0673E+17,155515982,James,Long Beach,33.81844,-118.20231,Entire home/apt,249,2,19,1,297,19
4317515,22414971,Tabitha,Sierra Madre,34.16968,-118.04776,Entire home/apt,239,3,80,2,293,30
6.18145E+17,438646390,Mo,Santa Monica,34.023827,-118.506157,Private room,60,30,0,1,241,0
27138368,56907498,Annie S.,Gardena,33.8668,-118.30653,Private room,80,1,0,1,0,0
13689384,49902835,Damian,East Pasadena,34.13629,-118.07498,Entire home/apt,89,4,138,5,59,0
8.0447E+17,497286087,Nicholas,Central-Alameda,34.01381,-118.24083,Entire home/apt,75,30,3,14,77,3
35718960,141909186,Gill,Valley Village,34.16234,-118.40159,Entire home/apt,96,30,30,8,157,0
6.70339E+17,4780152,Moon,West Los Angeles,34.04966,-118.43555,Entire home/apt,399,30,0,27,365,0
13250341,70266572,Ana,Valley Village,34.16747,-118.40132,Entire home/apt,100,30,19,3,72,2
30765127,77826407,Mark And Jamie,Long Beach,33.84256,-118.2001,Entire home/apt,260,1,4,2,193,0
8.04463E+17,497286087,Nicholas,Vernon,34.01347217,-118.2388868,Entire home/apt,67,30,0,14,84,0
2955921,1126652,Len,Pacific Palisades,34.02967072,-118.5150681,Private room,148,30,5,5,48,0
52848692,245461511,Josue,West Hills,34.19201,-118.64767,Entire home/apt,162,31,6,2,51,4
6.18711E+17,1126652,Len,Pacific Palisades,34.03078,-118.51613,Private room,172,2,21,5,47,21
35938416,1126652,Len,Pacific Palisades,34.02878,-118.51479,Private room,102,2,58,5,44,27
33254793,83601758,Adrienne Catherine,Santa Monica,34.03211,-118.50802,Private room,95,30,2,1,174,1
7.00614E+17,296336638,Janice,Historic South-Central,34.02163,-118.25587,Entire home/apt,345,2,9,2,105,9
46008119,371694915,William Chaw,Rosemead,34.06132,-118.10739,Private room,85,1,25,12,180,11
7.26437E+17,223178140,Anastasia,Culver City,33.98171,-118.38362,Entire home/apt,221,1,36,1,334,36
35970560,3825986,Nicole,Manhattan Beach,33.90395,-118.42102,Entire home/apt,360,3,22,12,148,22
29597681,217512712,Winnie,East Pasadena,34.13622,-118.07392,Private room,92,1,28,9,365,3
29597643,217512712,Winnie,East Pasadena,34.13658,-118.07185,Private room,92,1,52,9,364,7
3855260,15529424,Susan,Venice,33.99894,-118.47521,Entire home/apt,100,7,96,1,276,17
41111378,137877395,Nina,Santa Monica,34.02378,-118.50443,Entire home/apt,125,31,8,63,173,2
39996970,308412702,Erin,Hollywood Hills,34.1059,-118.33514,Private room,81,30,148,2,286,74
53687167,7978870,Andy & Aaron,Venice,33.97952,-118.4658,Entire home/apt,280,30,4,18,37,3
16418341,51862071,Coronado,Long Beach,33.79026,-118.17967,Private room,92,31,1,3,179,0
51463756,414899310,Ying,Rosemead,34.06245,-118.10323,Private room,101,1,7,14,364,3
44533874,198639436,Winnie,East Pasadena,34.14502,-118.08066,Entire home/apt,80,1,178,7,245,63
12006753,8717113,Han,Toluca Lake,34.1527,-118.35903,Private room,150,30,1,1,0,0
8.28467E+17,4995850,Michelle,University Park,34.03131,-118.28879,Entire home/apt,83,30,0,9,69,0
35614699,267936561,Sara,University Park,34.03523,-118.28264,Entire home/apt,95,30,7,1,148,1
20154192,733870,Jeanette,Manhattan Beach,33.90501785,-118.4204788,Entire home/apt,183,30,20,2,52,1
8.0813E+17,496984389,Samuel,Historic South-Central,34.0265115,-118.272752,Entire home/apt,125,30,0,1,300,0
6.3573E+17,301179197,Alessia,Culver City,33.995708,-118.432465,Private room,80,27,0,1,365,0
8.10219E+17,5166110,Michael,East Pasadena,34.1473076,-118.072626,Entire home/apt,135,2,1,2,70,1
14742147,90964078,Matias,Long Beach,33.77296,-118.14236,Entire home/apt,129,28,0,1,365,0
6.36237E+17,55978676,Vahid,Chatsworth,34.23956,-118.64932,Entire home/apt,416,2,41,1,162,41
8.23385E+17,477464208,Search Stays,West Hills,34.21854817,-118.6345462,Entire home/apt,359,30,0,3,151,0
7.05341E+17,178166619,Neal,Central-Alameda,34.01241,-118.25445,Entire home/apt,191,30,0,1,324,0
44343478,29925536,Denise,Santa Monica,34.02458,-118.50425,Entire home/apt,299,31,0,9,341,0
46916465,218585759,Nina,Santa Monica,34.0072,-118.4938,Entire home/apt,221,14,22,1,149,18
50777898,24357733,Chantel,Culver City,33.98368,-118.38354,Private room,99,1,8,1,106,2
7.9681E+17,46834407,Hytham,Culver City,33.9823437,-118.3835619,Private room,138,1,0,1,6,0
2058290,10538921,Haim,Santa Monica,34.0076,-118.46759,Entire home/apt,120,3,213,1,193,64
5.57294E+17,134267499,StayCozy,Santa Monica,34.0105,-118.49491,Entire home/apt,106,31,1,102,90,1
51640459,266379705,Marie,Venice,34.00042,-118.46981,Entire home/apt,124,30,3,21,0,0
16376848,51862071,Coronado,Long Beach,33.79026,-118.17967,Private room,100,31,5,3,90,0
38269078,1253041,Shari & Tommy,Pacific Palisades,34.03793,-118.52947,Entire home/apt,485,1,3,3,177,0
34598102,175490784,Gary,West Hills,34.20161,-118.65462,Private room,120,30,7,3,359,0
7.56624E+17,13856090,Doris,West Hills,34.19738,-118.63023,Entire home/apt,278,30,0,37,240,0
7.29651E+17,20355641,Shirley,West Hills,34.19826,-118.63687,Entire home/apt,371,2,16,2,273,16
8.32117E+17,418150222,Denis,Historic South-Central,34.03075867,-118.2654627,Entire home/apt,65,31,0,46,284,0
8.36229E+17,418150222,Denis,Historic South-Central,34.03095886,-118.2655501,Entire home/apt,51,31,0,46,336,0
8.38526E+17,418150222,Denis,Historic South-Central,34.03025414,-118.2651926,Entire home/apt,63,31,0,46,365,0
8.32111E+17,418150222,Denis,Historic South-Central,34.03111659,-118.2651587,Entire home/apt,65,31,0,46,307,0
913055,2006759,Cathy,West Hills,34.19277,-118.63494,Entire home/apt,88,31,121,3,342,3
52471212,254767636,Ester,West Hills,34.19508,-118.6406,Entire home/apt,135,30,2,29,132,0
9573837,49561155,Mark,West Hills,34.2047,-118.63955,Entire home/apt,480,1,16,1,139,16
29100485,25326961,Alba & Mike,Venice,33.98608,-118.46891,Entire home/apt,99,31,19,55,311,6
18463961,36736029,Mark,Venice,33.98982,-118.47457,Entire home/apt,140,30,4,6,176,1
6.48603E+17,199420880,Susanna,Chatsworth,34.22493,-118.65448,Entire home/apt,385,3,17,3,319,17
6.4078E+17,3825986,Nicole,Manhattan Beach,33.90367,-118.42122,Entire home/apt,176,2,43,12,145,43
43309866,1386381,Mason,Hollywood,34.09495,-118.34627,Entire home/apt,220,1,108,5,144,31
7.07245E+17,10114347,Robert,Vermont Square,34.00588,-118.29682,Entire home/apt,109,30,1,6,97,1
14828388,25326961,Alba & Mike,Venice,33.98611,-118.4702,Entire home/apt,97,31,26,55,240,7
6.68298E+17,392789878,Robert,Hollywood,34.09458,-118.34532,Entire home/apt,256,1,21,24,77,21
50797836,410562785,Orlando,Inglewood,33.93285,-118.32851,Entire home/apt,128,31,99,3,224,54
6.06683E+17,282283177,Nina,Monterey Park,34.0686,-118.11759,Private room,56,1,43,7,172,43
3487525,7939281,Heather,Del Rey,33.98908,-118.43343,Private room,140,30,9,1,365,0
23152014,9516251,Shay,Long Beach,33.76005,-118.12768,Entire home/apt,223,7,3,1,363,0
3257681,3803570,Chris,Venice,33.9913,-118.47638,Private room,99,30,10,4,364,0
53317100,224390964,Hedy,Temple City,34.11162,-118.05835,Private room,86,28,2,7,332,0
7.87132E+17,31227654,Rob,Hollywood,34.10423318,-118.3305658,Entire home/apt,165,30,0,1,345,0
7.06729E+17,411367084,Natalie And,Inglewood,33.95181,-118.327,Entire home/apt,136,2,20,5,329,20
6.40828E+17,462077128,Aileen,Culver City,33.98475,-118.39302,Entire home/apt,132,1,19,7,263,19
15986691,10265095,Janet,Santa Monica,34.00499,-118.48589,Entire home/apt,79,30,340,3,90,0
51640017,266379705,Marie,Venice,34.00166,-118.47075,Entire home/apt,162,30,1,21,0,0
48299726,36736029,Mark,Venice,33.98983,-118.47455,Entire home/apt,140,30,5,6,265,3
8.19868E+17,482264061,Lila,East Los Angeles,34.05138305,-118.180796,Entire home/apt,135,1,0,4,69,0
4080769,115377318,Manuel,Del Rey,33.98547,-118.42001,Entire home/apt,259,2,41,9,3,9
36345905,38694062,Mike,Hyde Park,33.99429,-118.33643,Private room,117,1,325,2,328,76
53972372,430762324,Young Min,Vermont Square,33.99842,-118.29696,Private room,38,31,5,15,364,4
36605428,3855806,Eric Matthew,Studio City,34.14015,-118.38985,Private room,122,3,0,1,348,0
7.82374E+17,462790907,Ramon,East Los Angeles,34.05644,-118.1814,Entire home/apt,196,2,4,7,177,4
8.02549E+17,117283312,Karen,Vermont Square,34.0088087,-118.2953857,Private room,65,30,0,1,62,0
50529674,208610860,Joel,Vermont Square,34.00593,-118.30155,Private room,22,31,2,35,312,2
17937408,116298313,Pierre,Venice,33.99995,-118.47052,Entire home/apt,264,30,82,1,179,0
52955908,424756187,Meiping,Hyde Park,33.97541,-118.324898,Private room,35,30,4,3,60,2
50158893,187543153,Elliot,Culver City,33.98149,-118.39328,Entire home/apt,185,5,5,51,13,3
49639434,49462387,Lisa,Manchester Square,33.96432,-118.30619,Private room,70,30,0,1,87,0
51864004,420124316,Graham,Venice,33.98812,-118.46122,Entire home/apt,175,31,0,1,266,0
7.0206E+17,456357534,Jonathan,East Los Angeles,34.04005,-118.18301,Entire home/apt,460,1,24,5,307,24
5.45941E+17,441687061,Douglas,Athens,33.91732,-118.30441,Entire home/apt,120,2,15,1,353,15
48225794,142285989,Fabiola,Lawndale,33.8964,-118.34885,Private room,72,6,49,1,162,23
6.70993E+17,8788919,Paulina,East Los Angeles,34.05617,-118.17472,Entire home/apt,159,2,0,1,330,0
31316161,165668915,Elena,Lennox,33.93931,-118.3609,Private room,83,1,100,1,191,77
38245040,76235304,Andy,Inglewood,33.94071,-118.34075,Private room,65,31,211,4,329,69
8212696,1608183,Simone,Venice,34.00108,-118.45675,Entire home/apt,98,30,98,1,51,5
34893937,137694288,Cristina,Lennox,33.94156,-118.34625,Private room,70,3,54,5,79,31
39202933,161370500,Lupe,East Los Angeles,34.04908,-118.18108,Entire home/apt,195,1,236,1,143,55
8.06071E+17,51963443,Carlos,Hyde Park,33.98931968,-118.3251855,Entire home/apt,177,1,6,1,354,6
40679795,138820503,Sean,Hyde Park,33.99332,-118.32637,Entire home/apt,179,30,31,1,149,5
48855669,69134044,Sandy,Lawndale,33.87576,-118.35737,Private room,114,3,58,1,179,30
35876154,2976886,Charles,Lawndale,33.87718,-118.35667,Private room,85,30,4,13,152,2
45386812,51010644,Monica,Sawtelle,34.04216,-118.45367,Entire home/apt,155,31,10,7,355,2
25520915,20520494,Ryan,Hollywood,34.09719,-118.333,Entire home/apt,155,30,204,1,149,5
5.60902E+17,444110380,Ferdinandis,Lawndale,33.88071,-118.35714,Private room,73,2,29,5,359,25
53814918,253105222,Sonder (Los Angeles),Inglewood,33.94563,-118.34092,Private room,125,2,99,30,341,83
19318220,133478850,Ning,Huntington Park,33.98724,-118.21563,Private room,43,1,55,1,0,0
5.62603E+17,444110380,Ferdinandis,Lawndale,33.87879,-118.35735,Private room,83,2,28,5,359,28
48058475,145436929,Dora,Inglewood,33.94089,-118.3428,Private room,45,31,129,12,339,51
34788943,137694288,Cristina,Lennox,33.94146,-118.34716,Private room,79,3,94,5,82,36
20858512,137694288,Cristina,Lennox,33.9418,-118.3464,Private room,58,3,159,5,83,33
5.44219E+17,42734626,Rob,Venice,34.00361,-118.45373,Entire home/apt,161,30,2,1,180,2
